,Species,Origin,,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers
1241,Arabica,Guatemala,,Washed / Wet,7,6.83,6.83,7.17,6.67,6.83,10,10,10,6.67,78,0.11,3,0
1242,Arabica,Mexico,,Washed / Wet,7.25,7.33,7,7,7.25,7.08,10,10,8,7.08,78,0.12,2,0
1243,Arabica,Colombia,,,7.42,7.17,7,7.17,7.67,7.17,8.67,9.33,9.33,7.08,78,0.1,1,0
1244,Arabica,Costa Rica,,Washed / Wet,7.5,7.25,7.42,7,7.08,6.83,8.67,9.33,10,6.83,77.92,0.12,2,0
1245,Arabica,Mexico,,Washed / Wet,7.42,7.25,7,7,7.25,7.08,8,10,10,6.92,77.92,0.11,0,0
1246,Arabica,Guatemala,,Washed / Wet,7.17,6.17,6.17,7.08,7.33,6.83,10,10,10,7.17,77.92,0.11,0,0
1247,Arabica,Nicaragua,,,7.42,7,7,7.17,7.08,7,9.33,8.67,10,7.17,77.83,0.1,0,0
1248,Arabica,Brazil,,Washed / Wet,7,6.75,6.67,6.83,7.08,6.83,10,10,10,6.67,77.83,0.11,0,0
1249,Arabica,Guatemala,,Washed / Wet,7,6.83,6.67,7.17,6.83,6.83,10,10,10,6.5,77.83,0.11,0,0
1250,Arabica,,,7.33,7.33,7.17,9.33,9.33,10,6.67,77.67,0.11,0,0,Bluish-Green,0,"May 29th, 2014",Specialty Coffee Association
1251,Arabica,United States (Hawaii),,Natural / Dry,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6,7.58,77.58,0.12,1,0
1252,Arabica,Mexico,,Washed / Wet,7.17,6.75,6.58,6.75,6.83,6.75,10,10,10,6.67,77.5,0.13,0,0
1253,Arabica,Guatemala,,Washed / Wet,7.08,6.92,6.33,7,6.92,7,10,10,10,6.17,77.42,0.11,2,0
1254,Arabica,Brazil,,Natural / Dry,7.5,7.33,7.42,7.58,7.58,6.92,8,8,10,7,77.33,0,0,0
1255,Arabica,Guatemala,,Washed / Wet,7.33,7,6.83,7.17,7.17,7.17,9.33,9.33,9.33,6.67,77.33,0.1,1,0
1256,Arabica,Mexico,,Washed / Wet,7.33,7,6.67,7,6.92,6.92,9.33,9.33,10,6.83,77.33,0.15,4,0
1257,Arabica,Haiti,,Washed / Wet,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10,10,6.83,77.25,0.1,0,0
1258,Arabica,United States (Hawaii),,Natural / Dry,7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10,6.75,77.25,0.12,1,0
1259,Arabica,Mexico,,Washed / Wet,7.08,7,7,7.25,7.33,7.25,8.67,8.67,10,6.92,77.17,0.12,1,0
1260,Arabica,Peru,,Washed / Wet,7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,7.67,77,0,7,0
1261,Arabica,India,,Natural / Dry,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10,6.67,7.42,76.83,0,0,7
1262,Arabica,Mexico,,,6.67,6.33,6.42,6.83,7,6.92,10,10,10,6.58,76.75,0,0,0
1263,Arabica,Guatemala,,Washed / Wet,6.42,6.5,6.5,7.33,6.33,6.92,10,10,10,6.5,76.5,0.12,0,0
1264,Arabica,Mexico,,Washed / Wet,7.17,6.58,6.58,7,7.25,6.58,9.33,9.33,10,6.58,76.42,0.13,0,0
1265,Arabica,Guatemala,,Washed / Wet,7.5,7,6.83,7.5,7.17,7.33,8.67,8.67,8.67,7,76.33,0.11,0,0
1266,Arabica,Guatemala,,Washed / Wet,6.17,6.5,6.5,7.17,7,6.83,10,10,10,6.17,76.33,0.11,0,0
1267,Arabica,United States (Hawaii),,Natural / Dry,7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,7.08,76.25,0,0,0
1268,Arabica,United States (Hawaii),,Natural / Dry,7.5,7.33,7.33,7.58,7.67,7.25,8,8,8,7.5,76.17,0,0,0
1269,Arabica,Mexico,,Washed / Wet,7.42,7,6.83,7.08,6.92,6.83,7.33,10,10,6.75,76.17,0.16,2,0
1270,Arabica,Indonesia,,Natural / Dry,7.33,7,6.5,6.08,7.58,6.33,9.33,10,9.33,6.67,76.17,0.12,4,0
1271,Arabica,Mexico,,Washed / Wet,7.08,6.83,6.83,7.17,7.17,7.08,10,7.33,10,6.58,76.08,0.12,0,0
1272,Arabica,Honduras,,Natural / Dry,6.83,6.83,6.67,6.83,7,6.83,9.33,8.67,10,7,76,0.11,0,0
1273,Arabica,Philippines,,Washed / Wet,6.83,6.5,6.5,6.92,6.75,7,9.33,10,9.33,6.67,75.83,0.12,0,0
1274,Arabica,Brazil,,Natural / Dry,7.17,7,6.83,7.5,7.17,7,8,8,10,7,75.67,0.11,0,1
1275,Arabica,Guatemala,,Washed / Wet,7.92,7.58,7.17,7.58,7.33,7.17,8,8,8,6.83,75.58,0.11,0,0
1276,Arabica,Guatemala,,Washed / Wet,6.67,6.5,6.33,7,7.17,6.75,8.67,10,10,6.5,75.58,0.12,0,0
1277,Arabica,Mexico,,Washed / Wet,7.5,7.25,6.92,7,7.17,6.83,8,8,10,6.83,75.5,0.11,4,0
1278,Arabica,Mexico,,Washed / Wet,7.17,6.92,6.67,6.83,7.25,7.75,10,6,10,6.58,75.17,0.11,0,0
1279,Arabica,Mexico,,Washed / Wet,7.25,6.83,6.67,7.08,7.17,6.83,10,6.67,10,6.67,75.17,0.12,0,0
1280,Arabica,Mexico,,Washed / Wet,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10,6.75,75.17,0.13,23,0
1281,Arabica,Mexico,,Washed / Wet,7,6.92,6.75,6.92,7.17,6.83,10,6.67,10,6.75,75,0.14,15,0
1282,Arabica,Mexico,,Washed / Wet,7.08,6.75,6.58,7,7,6.75,8.67,8.67,10,6.42,74.92,0.17,0,0
1283,Arabica,Mexico,,Washed / Wet,7.33,6.75,6.67,7.25,7.5,7,10,5.33,10,7,74.83,0.12,0,0
1284,Arabica,Guatemala,,Washed / Wet,6.75,6.5,6.17,7,7.25,6.75,8,10,10,6.33,74.75,0.11,0,0
1285,Arabica,Guatemala,,Washed / Wet,6.75,6.67,6.17,7.17,7,6.58,8,10,10,6.42,74.75,0.11,0,0
1286,Arabica,Mexico,,Washed / Wet,7.08,7,6.83,7.5,7.33,6.83,8,7.33,10,6.75,74.67,0.12,0,0
1287,Arabica,United States (Hawaii),,Natural / Dry,7.5,7.25,7,7.25,7.42,7.33,8,8.67,6.67,7.33,74.42,0,1,0
1288,Arabica,Guatemala,,Washed / Wet,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10,8.67,6,74.33,0.11,1,0
1289,Arabica,Mexico,,Washed / Wet,7,6.58,6.67,6.83,7.08,6.83,10,6.67,10,6.67,74.33,0.14,3,0
1290,Arabica,Mexico,,Washed / Wet,6.92,6.42,6.17,7.33,7.25,6.75,10,6.67,10,6.5,74,0.13,0,0
1291,Arabica,Mexico,,Washed / Wet,7.67,7,7.17,7.58,7.33,7.33,10,2.67,10,7.08,73.83,0.12,0,0
1292,Arabica,United States (Hawaii),,Natural / Dry,7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,6.67,7.33,73.67,0,9,0
1293,Arabica,Brazil,,,7.25,6.58,6.58,7,7,6.42,8,8,10,6.67,73.5,0.11,0,1
1294,Arabica,Honduras,,Washed / Wet,7,7.17,6.83,7.17,7,7.17,8,8,8,7.08,73.42,0.11,1,0
1295,Arabica,Mexico,,Washed / Wet,7.08,7.08,6.92,7.08,6.92,6.92,8,8,8,6.92,72.92,0,1,0
1296,Arabica,Colombia,,Natural / Dry,8,7.33,7.75,7.33,7.42,7.67,6.67,6.67,6.67,7.33,72.83,0,0,0
1297,Arabica,United States (Hawaii),,Natural / Dry,6.92,6.92,6.92,7.5,7.58,7.17,6.67,6.67,9.33,6.92,72.58,0.11,5,0
1298,Arabica,Haiti,,,6.92,6.75,7.08,7.17,7.33,6.67,10,5.33,8.67,6.42,72.33,0.08,1,0
1299,Arabica,Costa Rica,,Washed / Wet,6.33,6.5,6.33,6.83,6.33,6.5,10,6.67,10,6.25,71.75,0.11,0,0
1300,Arabica,Mexico,,Washed / Wet,6.92,6.92,6.92,6.92,7.17,7,10,2.67,10,6.58,71.08,0.12,4,0
1301,Arabica,Mexico,,Washed / Wet,6.5,6.67,6.42,7.17,7.33,6.5,8,6,10,6.42,71,0.11,0,0
1302,Arabica,Mexico,,Washed / Wet,6.92,7,6.83,6.92,7.42,6.92,6,6,10,6.75,70.75,0.12,0,0
1303,Arabica,Brazil,,Natural / Dry,7,7,6.83,7,7.33,6.83,6,6,10,6.67,70.67,0.11,0,1
1304,Arabica,Honduras,,Washed / Wet,6.67,6.5,6.17,6.67,6.83,6.17,8,8,8,6.33,69.33,0.1,0,0
1305,Arabica,Honduras,,Washed / Wet,7,6.17,6.17,6.67,6.5,6.17,8,8,8,6.5,69.17,0.1,0,0
1306,Arabica,Honduras,,Washed / Wet,7,6.33,6.17,6.5,6.67,6.17,8,8,8,6.33,69.17,0.1,0,0
1307,Arabica,Mexico,,Washed / Wet,7.08,6.83,6.25,7.42,7.25,6.75,10,0,10,6.75,68.33,0.11,0,0
1308,Arabica,Haiti,,Natural / Dry,6.75,6.58,6.42,6.67,7.08,6.67,9.33,6,6,6.42,67.92,0.14,8,0
1309,Arabica,Nicaragua,,Other,7.25,6.58,6.33,6.25,6.42,6.08,6,6,6,6.17,63.08,0.13,1,0
1310,Arabica,Guatemala,,Washed / Wet,7.5,6.67,6.67,7.67,7.33,6.67,8,1.33,1.33,6.67,59.83,0.1,0,0
1312,Arabica,Honduras,,,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0
